Año,Trimestre,Provincia,Tot_Vel_Media_DL_Trim_x_Prov,Tot_Acc_ADSL_x_Prov,Tot_Acc_CaModem_x_Prov,Tot_Acc_FO_x_Prov,Tot_Acc_Wireless_x_Prov,Tot_Acc_Otros_x_Prov,Tot_Acc_x_Prov,Tot_pntrcion_x_c100_Habi_x_Prov,Tot_pntrcion_x_c100_Hoga_x_Prov,Tot_Acc_rango_0->512_kbps_x_Prov,Tot_Acc_rango_0.512->1_Mbps_x_Prov,Tot_Acc_rango_1->6_Mbps_x_Prov,Tot_Acc_rango_6->10_Mbps_x_Prov,Tot_Acc_rango_10->20_Mbps_x_Prov,Tot_Acc_rango_20->30_Mbps_x_Prov,Tot_Acc_rango_>30_Mbps_x_Prov,Tot_Acc_rango_Otros_Mbps_x_Prov,Tot_Acc_rango_Mbps_x_Prov
2015,1,La Rioja,3.78040210603649,16282.0,0.0,16.0,2.0,33.0,16333.0,4.46232446314409,16.7032017874138,11.0,4201.0,9379.0,2207.0,533.0,0.0,3.0,0.0,16334.0
2015,1,Mendoza,3.49913067089835,152433.0,13030.0,2542.0,29.0,2126.0,170160.0,9.05923641753412,32.3658875605183,287.0,24.0,169763.0,38.0,16.0,6.0,11.0,0.0,170145.0
2015,1,Misiones,4.9730042513212,58262.0,26836.0,30.0,5.0,13.0,85146.0,7.18848302796675,26.3056041051906,958.0,11136.0,51906.0,12387.0,8543.0,194.0,26.0,0.0,85150.0
2015,1,Neuquen,3.91149163819858,47518.0,32152.0,1024.0,12088.0,2960.0,95742.0,15.5262500689212,51.9544367381025,1895.0,2577.0,80787.0,170.0,4067.0,2.0,76.0,0.0,89574.0
2015,1,Rio Negro,3.58529708825738,66274.0,25217.0,907.0,3473.0,1462.0,97333.0,13.9938752623861,45.3269490720278,3371.0,4913.0,86173.0,94.0,2632.0,2.0,42.0,0.0,97227.0
2015,1,Salta,4.02277793616362,76280.0,19781.0,47.0,129.0,574.0,96811.0,7.29464296478474,30.0097882334428,1123.0,14151.0,64992.0,13955.0,2569.0,15.0,5.0,0.0,96810.0
2015,1,San Juan,3.47698917009324,48441.0,451.0,755.0,1165.0,1007.0,51819.0,7.03958245314213,27.5531927597664,8.0,445.0,51346.0,0.0,0.0,0.0,2.0,0.0,51801.0
2015,1,San Luis,3.50099427046543,11414.0,1025.0,351.0,30.0,412.0,13232.0,2.79040145762204,9.71604896376059,10.0,8.0,12720.0,0.0,1.0,0.0,2.0,0.0,12741.0
2015,1,Santa Cruz,3.47421703066738,16215.0,2700.0,392.0,4772.0,2562.0,26641.0,8.39189695742154,27.9948639434945,205.0,27.0,26048.0,2.0,0.0,0.0,0.0,0.0,26282.0
2015,1,Santa Fe,4.06328306840814,328809.0,199037.0,2845.0,4239.0,1507.0,536437.0,15.8327732920364,50.2444947593192,6883.0,93096.0,360964.0,45270.0,27597.0,1542.0,900.0,0.0,536252.0
2015,1,Santiago Del Estero,3.57110412512624,33813.0,4365.0,19.0,1020.0,35.0,39252.0,4.24446895477843,17.0558169911586,701.0,9236.0,23136.0,4796.0,748.0,0.0,0.0,0.0,38617.0
2015,1,Tierra Del Fuego,3.45387808575141,22291.0,7924.0,657.0,1.0,2583.0,33456.0,22.1671547645866,74.2349517001027,14.0,609.0,36319.0,2.0,0.0,0.0,0.0,0.0,36944.0
2015,1,Tucuman,4.07107804024244,137857.0,115.0,116.0,88.0,100.0,138276.0,8.71860866450986,35.0786068853898,107.0,27143.0,83895.0,23061.0,3722.0,334.0,0.0,0.0,138262.0
2015,2,Buenos Aires,4.46349566354801,1581770.0,1141052.0,115660.0,19268.0,26040.0,2883790.0,17.325662544573,56.8028056143921,8714.0,137188.96,2299705.32,243502.6,159921.64,2009.68,6712.0,0.0,2857754.2
2015,2,Capital Federal,5.31214873823781,453178.0,858342.0,19786.0,2172.0,12806.0,1346284.0,44.0848542837935,116.066270918604,2493.0,51799.04,990111.68,148569.4,142976.36,1482.32,9258.0,0.0,1346689.8
2015,2,Catamarca,3.68250829503855,25387.0,242.0,15.0,1.0,34.0,25679.0,6.47514486431421,25.4534180446982,15.0,7253.0,14003.0,3776.0,593.0,37.0,1.0,0.0,25678.0
2015,2,Chaco,5.19477141425948,55767.0,27809.0,179.0,52.0,41.0,83848.0,7.34122953862533,27.4645393883995,288.0,11058.0,47551.0,17675.0,6337.0,788.0,149.0,0.0,83846.0
2015,2,Chubut,3.21657164748512,43949.0,762.0,916.0,13055.0,4803.0,63485.0,11.2156780993502,36.5824672045848,656.0,6032.0,55791.0,168.0,0.0,0.0,0.0,0.0,62647.0
2015,2,Cordoba,4.55793766620085,348130.0,255596.0,435.0,5199.0,386.0,609746.0,17.1065201027829,55.8691635078182,156.0,72695.0,434717.0,54993.0,46415.0,1956.0,903.0,0.0,611835.0
2015,2,Corrientes,4.84719763799374,55238.0,26553.0,157.0,1321.0,47.0,83316.0,7.79082336835569,29.5840126681085,34.0,12542.0,48015.0,17184.0,5039.0,379.0,126.0,0.0,83319.0
2015,2,Entre Rios,4.55056996750087,113378.0,49767.0,119.0,6031.0,197.0,169492.0,12.8371812612236,42.9319790164588,2864.0,21986.0,104043.0,32293.0,7867.0,354.0,136.0,0.0,169543.0
2015,2,Formosa,3.76491568402765,21097.0,5164.0,2.0,737.0,50.0,27050.0,4.67347848472179,18.3602672052786,1881.0,6907.0,14247.0,2436.0,1324.0,257.0,1.0,0.0,27053.0
2015,2,Jujuy,3.40867884314609,32183.0,5482.0,22.0,0.0,35.0,37722.0,5.18839248135606,20.2872190775949,2479.0,9474.0,20248.0,4792.0,730.0,0.0,0.0,0.0,37723.0
2015,2,La Pampa,2.86265664010624,12756.0,40825.0,3719.0,6190.0,562.0,64052.0,18.6853290469759,56.7076652253,5737.0,8182.0,46235.0,27.0,24.0,25.0,10.0,0.0,60240.0
2015,2,La Rioja,4.00155139620813,16463.0,0.0,16.0,2.0,28.0,16509.0,4.49467875121494,16.8831909819638,10.0,4082.0,9093.0,2680.0,641.0,0.0,3.0,0.0,16509.0
2015,2,Mendoza,3.49972410886249,153301.0,13030.0,2572.0,38.0,1882.0,170823.0,9.0682944930269,32.4919958318665,268.0,26.0,170451.0,42.0,16.0,5.0,13.0,0.0,170821.0
2015,2,Misiones,5.32756264967692,59179.0,29283.0,37.0,5.0,15.0,88519.0,7.4498150149301,27.3476824488217,958.0,10360.0,51671.0,15022.0,10072.0,408.0,33.0,0.0,88524.0
2015,2,Neuquen,4.05961773753304,47078.0,34183.0,1044.0,12781.0,2799.0,97885.0,15.8141751619626,53.1173365932314,1755.0,2348.0,82727.0,214.0,5168.0,2.0,110.0,0.0,92324.0
2015,2,Rio Negro,3.66673444862143,66738.0,26268.0,916.0,3457.0,1348.0,98727.0,14.1434385659295,45.9761201343233,3413.0,4525.0,87362.0,97.0,3240.0,1.0,51.0,0.0,98689.0
2015,2,Salta,4.21812164568684,77214.0,20297.0,47.0,129.0,580.0,98267.0,7.3784438043808,30.4611238427009,1123.0,13020.0,64737.0,16241.0,3114.0,29.0,5.0,0.0,98269.0
2015,2,San Juan,3.47891928906671,48670.0,451.0,770.0,1189.0,908.0,51988.0,7.04209707875153,27.6430534204585,8.0,410.0,51568.0,0.0,0.0,0.0,2.0,0.0,51988.0
2015,2,San Luis,3.50277095310136,11432.0,1025.0,354.0,33.0,377.0,13221.0,2.77861844594083,9.70797183720366,9.0,4.0,13204.0,0.0,0.0,1.0,2.0,0.0,13220.0
2015,2,Santa Cruz,3.47332349743749,15343.0,2707.0,396.0,4917.0,2400.0,25763.0,8.05806385021754,27.0722450274482,210.0,25.0,25519.0,2.0,0.0,0.0,0.0,0.0,25756.0
2015,2,Santa Fe,4.30319618165638,333117.0,204685.0,2877.0,4320.0,1389.0,546388.0,16.0930258586793,51.1765389086788,6827.0,86016.0,364441.0,53205.0,33894.0,1856.0,1014.0,0.0,547253.0
2015,2,Santiago Del Estero,3.72881129536047,33873.0,4365.0,19.0,1091.0,30.0,39378.0,4.24666870850714,17.1105666329829,703.0,8779.0,23456.0,5553.0,888.0,0.0,0.0,0.0,39379.0
2015,2,Tierra Del Fuego,3.47751587628866,22636.0,7927.0,665.0,1.0,2350.0,33579.0,22.0959537800472,74.5078743166472,15.0,285.0,36073.0,2.0,0.0,0.0,0.0,0.0,36375.0
2015,2,Tucuman,4.30681276746996,139944.0,479.0,116.0,88.0,50.0,140677.0,8.84118769070267,35.6877056091873,107.0,25178.0,83462.0,26966.0,4502.0,455.0,0.0,0.0,140670.0
2015,3,Buenos Aires,4.70059791427046,1585467.0,1183894.0,113590.0,19989.0,25825.0,2928765.0,17.5478839831824,57.6886810560801,8361.0,107351.48,2266948.24,262563.76,200490.96,2642.32,7720.0,0.0,2856077.76
2015,3,Capital Federal,5.66468043459464,454815.0,871262.0,30974.0,2229.0,12788.0,1372068.0,44.9110922281475,118.28921116432,2448.0,49339.52,942524.76,159618.24,175594.04,2027.68,10022.0,0.0,1341574.24
2015,3,Catamarca,3.88456387259975,25801.0,242.0,15.0,1.0,34.0,26093.0,6.56384739614516,25.8637811846376,15.0,6871.0,14206.0,4143.0,812.0,43.0,1.0,0.0,26091.0
2015,3,Chaco,5.46643296553986,56282.0,28809.0,186.0,52.0,41.0,85370.0,7.4540202988244,27.9630727934794,240.0,10353.0,47131.0,19016.0,7498.0,979.0,157.0,0.0,85374.0
2015,3,Chubut,3.27903841147495,43964.0,792.0,916.0,13408.0,4803.0,63883.0,11.2335781697583,36.8118099146332,641.0,5886.0,71668.0,167.0,0.0,0.0,0.0,0.0,78362.0
2015,3,Cordoba,4.86784900122509,351692.0,264055.0,1450.0,5412.0,389.0,622998.0,17.4307349890253,57.0834037895185,150.0,68765.0,429787.0,61109.0,59372.0,2582.0,1048.0,0.0,622813.0
2015,3,Corrientes,5.06347381678221,55792.0,27604.0,176.0,1340.0,47.0,84959.0,7.92519113592012,30.167412409019,33.0,11921.0,48127.0,18168.0,6111.0,453.0,146.0,0.0,84959.0
2015,3,Entre Rios,4.76671236672909,113909.0,51945.0,122.0,6261.0,197.0,172434.0,13.027710914374,43.6771816352633,2863.0,20385.0,103990.0,34788.0,9924.0,384.0,153.0,0.0,172487.0
2015,3,Formosa,4.16616410219452,21573.0,5264.0,2.0,899.0,14.0,27752.0,4.78363992388097,18.8367517737853,1862.0,6521.0,14354.0,2791.0,1842.0,379.0,2.0,0.0,27751.0
2015,3,Jujuy,3.53272455120101,32598.0,6895.0,22.0,0.0,35.0,39550.0,5.42345455542757,21.2703333470887,2549.0,9278.0,21588.0,5169.0,966.0,0.0,0.0,0.0,39550.0
2015,3,La Pampa,2.91493221414279,12755.0,41886.0,4078.0,6195.0,557.0,65471.0,19.055588379965,57.9639597509152,613.0,13087.0,47660.0,9.0,55.0,39.0,10.0,0.0,61473.0
2015,3,La Rioja,4.24585057539801,16725.0,0.0,16.0,2.0,28.0,16771.0,4.55007908580606,17.1511294420325,10.0,3840.0,9102.0,2984.0,832.0,0.0,3.0,0.0,16771.0
2015,3,Mendoza,3.50016095102191,153299.0,13030.0,2572.0,42.0,1880.0,170823.0,9.04240199075449,32.4919958318665,256.0,25.0,173430.0,45.0,18.0,5.0,13.0,0.0,173792.0
2015,3,Misiones,5.63428905090369,59921.0,31635.0,46.0,5.0,15.0,91622.0,7.68704138427488,28.3063450934369,958.0,9809.0,51234.0,17367.0,11654.0,559.0,43.0,0.0,91624.0
2015,3,Neuquen,4.22994398489574,47102.0,36620.0,1045.0,13051.0,2798.0,100616.0,16.1952130313712,54.5993148967112,1733.0,2124.0,85044.0,210.0,6599.0,2.0,155.0,0.0,95867.0
2015,3,Rio Negro,3.73683145620249,66806.0,27130.0,917.0,3415.0,1346.0,99614.0,14.2198456021744,46.3891866567451,3372.0,4457.0,88691.0,99.0,3826.0,1.0,62.0,0.0,100508.0
2015,3,Salta,4.42183141297756,78064.0,21688.0,47.0,129.0,645.0,100573.0,7.52537878306051,31.1759452128584,1126.0,12223.0,65405.0,17451.0,4318.0,61.0,5.0,0.0,100589.0
2015,3,San Juan,3.48109282037388,48670.0,451.0,770.0,1231.0,908.0,52030.0,7.02746288735124,27.66538565566,9.0,391.0,54963.0,0.0,0.0,0.0,2.0,0.0,55365.0
2015,3,San Luis,3.50275387159826,11432.0,1025.0,354.0,31.0,377.0,13219.0,2.76881185526522,9.70650326873876,9.0,4.0,13286.0,0.0,0.0,1.0,2.0,0.0,13302.0
2015,3,Santa Cruz,3.48068774435859,15540.0,2718.0,396.0,5226.0,2391.0,26271.0,8.15935448203892,27.6060609834294,190.0,25.0,32266.0,2.0,0.0,0.0,0.0,0.0,32483.0
2015,3,Santa Fe,4.55989545240263,337042.0,209673.0,4169.0,4426.0,1428.0,556738.0,16.3639671637834,52.1459547408435,6767.0,80817.0,363177.0,59531.0,42021.0,2320.0,1133.0,0.0,555766.0
2015,3,Santiago Del Estero,3.91123732169146,33886.0,4365.0,19.0,1097.0,30.0,39397.0,4.2373027191788,17.1188225313532,703.0,8332.0,23158.0,5956.0,1249.0,0.0,0.0,0.0,39398.0
2015,3,Tierra Del Fuego,3.47772105693272,22636.0,8085.0,665.0,1.0,2350.0,33737.0,22.0480211219742,74.8584578403385,15.0,285.0,36408.0,2.0,0.0,0.0,0.0,0.0,36710.0
2015,3,Tucuman,4.5723186672303,142925.0,1135.0,116.0,88.0,50.0,144314.0,9.04046893117945,36.6103595277426,107.0,23687.0,83654.0,29998.0,6232.0,623.0,0.0,0.0,144301.0
2015,4,Buenos Aires,4.88414890585654,1586343.0,1223603.0,103269.0,20397.0,25773.0,2959385.0,17.6833488562859,58.2918218273372,7984.92,100302.64,2253196.96,274559.6,240187.64,3834.52,8179.96,0.0,2888246.24
2015,4,Capital Federal,5.92780352297904,455427.0,879950.0,19818.0,2273.0,12758.0,1370226.0,44.8329837809894,118.130363211538,2417.08,46568.36,916813.04,172029.4,198635.36,3087.48,10899.04,0.0,1350449.76
2015,4,Catamarca,4.1242683691587,26180.0,242.0,15.0,1.0,34.0,26472.0,6.64339437499843,26.2394517885919,15.0,6513.0,14484.0,4106.0,1313.0,39.0,1.0,0.0,26471.0
2015,4,Chaco,5.82838418079096,56818.0,29456.0,186.0,52.0,41.0,86553.0,7.53670916277073,28.3505662351414,194.0,9593.0,46771.0,18608.0,10092.0,1136.0,159.0,0.0,86553.0
2015,4,Chubut,3.2838650316133,43968.0,811.0,916.0,13521.0,4803.0,64019.0,11.2055521034806,36.8901782778659,625.0,5774.0,71881.0,168.0,0.0,0.0,0.0,0.0,78448.0
2015,4,Cordoba,5.06708149326841,353530.0,266062.0,480.0,5613.0,385.0,626070.0,17.4691679941471,57.3648817660792,148.0,63746.0,427471.0,62989.0,67151.0,3336.0,1088.0,0.0,625929.0
2015,4,Corrientes,5.25948212049208,55681.0,28178.0,177.0,1354.0,45.0,85435.0,7.95036315669479,30.3364314453388,29.0,11248.0,48104.0,17877.0,7569.0,456.0,150.0,0.0,85433.0
2015,4,Entre Rios,5.00785590529936,113983.0,53411.0,122.0,6427.0,194.0,174137.0,13.1239623080906,44.108548073001,2865.0,18883.0,104224.0,33989.0,13668.0,399.0,163.0,0.0,174191.0
2015,4,Formosa,4.66030856858068,21734.0,5314.0,4.0,1023.0,14.0,28089.0,4.83056312716579,19.0654915167863,1791.0,6081.0,14279.0,2704.0,2713.0,519.0,4.0,0.0,28091.0
2015,4,Jujuy,3.7246804758923,32934.0,6933.0,22.0,0.0,35.0,39924.0,5.45834125160131,21.4714737939107,2551.0,8876.0,21867.0,5044.0,1587.0,0.0,0.0,0.0,39925.0
2015,4,La Pampa,2.93674770722963,12755.0,42705.0,4327.0,6205.0,374.0,66366.0,19.2721612721497,58.7563372001228,592.0,12951.0,48798.0,16.0,63.0,49.0,10.0,0.0,62479.0
2015,4,La Rioja,4.52167186392629,16886.0,0.0,16.0,2.0,28.0,16932.0,4.5777751342349,17.3157786484107,10.0,3638.0,9127.0,2937.0,1215.0,2.0,3.0,0.0,16932.0
2015,4,Mendoza,3.5017779300891,153293.0,13030.0,2572.0,38.0,1874.0,170807.0,9.01590756856533,32.4889524950014,241.0,23.0,174719.0,38.0,41.0,5.0,13.0,0.0,175080.0
2015,4,Misiones,5.9022914436487,60252.0,32533.0,48.0,5.0,15.0,92853.0,7.76631710307749,28.6866588915424,959.0,9169.0,51029.0,17281.0,13690.0,675.0,52.0,0.0,92855.0
2015,4,Neuquen,4.35559286155294,51680.0,38902.0,1048.0,12934.0,2852.0,107416.0,17.2263045298112,58.2893377687955,1727.0,2061.0,89678.0,455.0,7934.0,9.0,175.0,0.0,102039.0
2015,4,Rio Negro,3.76893229959851,66851.0,27221.0,915.0,3407.0,1328.0,99722.0,14.1850246582903,46.4394811149431,3282.0,4473.0,89062.0,201.0,4024.0,5.0,75.0,0.0,101122.0
2015,4,Salta,4.67346703814158,78744.0,22446.0,47.0,129.0,554.0,101920.0,7.59985056808734,31.5934926480719,1122.0,11387.0,65677.0,17139.0,6507.0,99.0,5.0,0.0,101936.0
2015,4,San Juan,3.48160411695573,48670.0,451.0,770.0,1230.0,908.0,52029.0,7.00715004316423,27.6648539357743,9.0,386.0,55761.0,0.0,0.0,0.0,2.0,0.0,56158.0
2015,4,San Luis,3.50293742586002,11432.0,1025.0,354.0,30.0,377.0,13218.0,2.75929157725098,9.70576898450631,8.0,4.0,13473.0,0.0,0.0,1.0,2.0,0.0,13488.0
2015,4,Santa Cruz,3.48096796191061,15614.0,2723.0,396.0,5261.0,2409.0,26403.0,8.143243109871939,27.7447690664797,188.0,26.0,32338.0,3.0,0.0,0.0,0.0,0.0,32555.0
2015,4,Santa Fe,4.80987377455356,339843.0,212911.0,2885.0,4596.0,1437.0,561672.0,16.4749431693188,52.6080897858581,6659.0,75770.0,361264.0,60985.0,51258.0,3079.0,1189.0,0.0,560204.0
2015,4,Santiago Del Estero,4.09410169145076,33582.0,4365.0,19.0,1139.0,30.0,39135.0,4.19782273142194,17.0049780380361,703.0,7836.0,23074.0,5669.0,1856.0,0.0,0.0,0.0,39138.0
2015,4,Tierra Del Fuego,3.47482486424173,22636.0,4301.0,665.0,1.0,2350.0,29953.0,19.4419202409388,66.4622043362379,16.0,285.0,32662.0,0.0,0.0,0.0,0.0,0.0,32963.0
2015,4,Tucuman,4.88229794633078,144188.0,1653.0,116.0,88.0,50.0,146095.0,9.12260741910043,37.0621732832959,107.0,21800.0,83887.0,29942.0,9507.0,837.0,0.0,0.0,146080.0
2016,1,Buenos Aires,4.99216843748391,1583560.0,1200859.0,111231.0,21108.0,25757.0,2942515.0,17.5350792164395,57.3359078225411,7350.92,97879.92,2214759.68,289929.08,247372.32,8315.0,9528.88,0.0,2875135.8
2016,1,Capital Federal,6.0474037028117,454425.0,832126.0,36332.0,2284.0,12729.0,1337896.0,43.7577841271835,115.160058888848,2310.08,43686.08,869048.32,178664.92,192643.68,6577.0,10838.12,0.0,1303768.2
2016,1,Catamarca,4.20358844929513,26096.0,243.0,15.0,1.0,34.0,26389.0,6.60687952691047,25.9102179811905,15.0,6102.0,14653.0,4241.0,1334.0,42.0,1.0,0.0,26388.0
2016,1,Chaco,5.99147268320831,56353.0,29994.0,211.0,52.0,41.0,86651.0,7.52473407557994,28.0751464477524,194.0,8755.0,46304.0,19388.0,10587.0,1238.0,184.0,0.0,86650.0
2016,1,Chubut,3.37966393307142,43967.0,834.0,916.0,13280.0,4803.0,63800.0,11.1159314993789,36.0927055378499,94.0,5095.0,72396.0,1066.0,0.0,0.0,0.0,0.0,78651.0
2016,1,Cordoba,5.15680161704967,350884.0,252346.0,674.0,5636.0,386.0,609926.0,16.9726662396085,55.2830927837402,148.0,59484.0,414452.0,65763.0,66455.0,4143.0,1039.0,0.0,611484.0
2016,1,Corrientes,5.37127911707625,55454.0,28491.0,192.0,1354.0,45.0,85536.0,7.94060144931573,30.0807850041331,29.0,10690.0,47833.0,18375.0,7911.0,526.0,170.0,0.0,85534.0
2016,1,Entre Rios,5.08457490560524,113101.0,54948.0,146.0,6425.0,193.0,174813.0,13.1425400956748,43.8459681446623,2864.0,17749.0,104137.0,35104.0,14057.0,457.0,165.0,0.0,174533.0
2016,1,Formosa,4.87233338042096,21852.0,5420.0,5.0,1023.0,14.0,28314.0,4.85805369012364,19.0418783694349,1738.0,5731.0,14163.0,3229.0,2906.0,544.0,5.0,0.0,28316.0
2016,1,Jujuy,3.77122134259834,33481.0,6751.0,22.0,0.0,35.0,40289.0,5.49180026198814,21.410011288564,2543.0,8558.0,22383.0,5188.0,1623.0,0.0,0.0,0.0,40295.0
2016,1,La Pampa,3.04764203627926,12754.0,41881.0,4536.0,6209.0,549.0,65929.0,19.1017714242668,57.8408686550453,426.0,11065.0,52117.0,15.0,78.0,71.0,11.0,0.0,63783.0
2016,1,La Rioja,4.61697393805045,16645.0,0.0,16.0,2.0,28.0,16691.0,4.49695820154003,16.8335183724942,10.0,3382.0,9060.0,2980.0,1254.0,2.0,3.0,0.0,16691.0
2016,1,Mendoza,3.50286892297888,153299.0,13030.0,2576.0,34.0,1871.0,170810.0,8.99056782533634,32.1233388880128,235.0,21.0,175376.0,47.0,43.0,5.0,17.0,0.0,175744.0
2016,1,Misiones,6.00096871738031,59538.0,33330.0,70.0,5.0,15.0,92958.0,7.75121532265461,28.3676525909563,959.0,8502.0,50061.0,19195.0,13363.0,779.0,68.0,0.0,92927.0
2016,1,Neuquen,4.42049314901527,51702.0,36122.0,1085.0,12502.0,2850.0,104261.0,16.6592100932178,55.7539370042541,1720.0,1737.0,86310.0,479.0,7893.0,143.0,171.0,0.0,98453.0
2016,1,Rio Negro,3.82665919682892,66894.0,27312.0,937.0,3341.0,1338.0,99822.0,14.1492946047505,45.8351263870833,1171.0,6105.0,90038.0,203.0,4246.0,77.0,81.0,0.0,101921.0
2016,1,Salta,4.74185878457152,78973.0,22741.0,73.0,132.0,507.0,102426.0,7.61131509310719,31.3155459711532,1119.0,10765.0,65646.0,17748.0,6643.0,119.0,31.0,0.0,102071.0
2016,1,San Juan,3.48552349076048,48670.0,451.0,770.0,1195.0,908.0,51994.0,6.98238758065924,27.3307941100043,9.0,309.0,56447.0,0.0,0.0,0.0,2.0,0.0,56767.0
2016,1,San Luis,3.50290043923865,11432.0,1042.0,354.0,27.0,377.0,13232.0,2.75295018391838,9.58634628277021,8.0,4.0,13645.0,0.0,0.0,1.0,2.0,0.0,13660.0
2016,1,Santa Cruz,3.48315808971074,15654.0,2723.0,396.0,5088.0,2426.0,26287.0,8.05141980281112,26.86586252145,168.0,29.0,32188.0,8.0,0.0,0.0,0.0,0.0,32393.0
2016,1,Santa Fe,4.89813602895205,338052.0,204816.0,3014.0,4686.0,1428.0,551996.0,16.1578043492324,51.2773408540762,6492.0,71565.0,353525.0,64117.0,51293.0,3754.0,1063.0,0.0,551809.0
2016,1,Santiago Del Estero,4.17401156430692,32838.0,3900.0,19.0,911.0,30.0,37698.0,4.03285507054127,16.205749206822,703.0,7219.0,22805.0,5769.0,1898.0,0.0,0.0,0.0,38394.0
2016,1,Tierra Del Fuego,3.47508263271679,22636.0,4834.0,665.0,1.0,2350.0,30486.0,19.6541853628346,65.8330416313501,16.0,285.0,33003.0,0.0,0.0,0.0,0.0,0.0,33304.0
2016,1,Tucuman,5.00403664067989,144233.0,2165.0,116.0,74.0,49.0,146637.0,9.12710614274777,36.7247713663659,106.0,20092.0,84008.0,31490.0,10046.0,871.0,0.0,0.0,146613.0
2016,2,Buenos Aires,5.41514436700482,1579448.0,1305949.0,113070.0,21163.0,25661.0,3045291.0,18.0986845682896,59.3385267910581,10786.0,133385.0,2250898.04,335296.0,334723.0,31494.0,11933.0,0.0,3108515.04
2016,2,Capital Federal,6.57621893245929,450644.0,892209.0,36669.0,2390.0,12672.0,1394584.0,45.5937571210413,120.039535048253,4352.0,1736.0,859038.96,146091.0,213010.0,19597.0,13477.0,0.0,1257301.96
2016,2,Catamarca,4.36483596451661,26262.0,245.0,14.0,1.0,34.0,26556.0,6.6329805701326,26.0741880597406,15.0,5736.0,14742.0,4567.0,1496.0,47.0,1.0,0.0,26604.0
2016,2,Chaco,6.29735751095808,56112.0,31825.0,221.0,52.0,41.0,88251.0,7.64289673329407,28.5935505552226,197.0,8063.0,45823.0,20346.0,12090.0,1571.0,201.0,0.0,88291.0
2016,2,Chubut,3.33597349898555,43977.0,867.0,916.0,13293.0,4803.0,63856.0,11.0748247879331,36.1243856555634,572.0,5421.0,73078.0,775.0,0.0,0.0,0.0,0.0,79846.0
2016,2,Cordoba,5.51691282300281,348891.0,277615.0,1709.0,5610.0,1089.0,634914.0,17.6203480143202,57.5479805282864,258.0,57050.0,437547.0,71980.0,82618.0,8355.0,1242.0,0.0,659050.0
2016,2,Corrientes,5.60182256952425,55511.0,29845.0,203.0,1354.0,43.0,86956.0,8.05303989383131,30.5801620466166,41.0,10018.0,47916.0,19200.0,8851.0,803.0,191.0,0.0,87020.0
2016,2,Entre Rios,5.13114278330125,112809.0,58768.0,169.0,6434.0,193.0,178373.0,13.3773061346933,44.7388745451874,4734.0,16368.0,115000.0,36917.0,15522.0,849.0,205.0,0.0,189595.0
2016,2,Formosa,5.10413219586628,22101.0,5658.0,6.0,1023.0,14.0,28802.0,4.93043941201745,19.370070664564,1675.0,5401.0,14370.0,3569.0,3218.0,593.0,10.0,0.0,28836.0
2016,2,Jujuy,3.84335304395807,33758.0,7374.0,22.0,0.0,35.0,41189.0,5.59776138470153,21.8882810435767,2561.0,8292.0,25301.0,5589.0,1750.0,3.0,0.0,0.0,43496.0
2016,2,La Pampa,3.14606780652538,12754.0,44654.0,4708.0,6225.0,547.0,68888.0,19.9138554042725,60.4368602573793,429.0,10616.0,63928.0,15.0,119.0,96.0,11.0,0.0,75214.0
2016,2,La Rioja,4.77384306700108,16691.0,0.0,15.0,2.0,28.0,16736.0,4.49348905893409,16.8789026111115,10.0,3151.0,9043.0,3190.0,1344.0,3.0,5.0,0.0,16746.0
2016,2,Mendoza,3.50016856787161,153321.0,13030.0,2576.0,29.0,1868.0,170824.0,8.96594364845842,32.1259717944259,437.0,30.0,176922.0,61.0,44.0,5.0,20.0,0.0,177519.0
2016,2,Misiones,6.23366056675479,59573.0,36145.0,77.0,5.0,15.0,95815.0,7.96497621687945,29.239512823022,1973.0,7899.0,49586.0,21385.0,14820.0,1073.0,96.0,0.0,96832.0
2016,2,Neuquen,4.86640695565863,51742.0,42370.0,1088.0,12466.0,2849.0,110515.0,17.5941757650438,59.098285533662,1916.0,1691.0,88854.0,583.0,10241.0,1285.0,208.0,0.0,104778.0
2016,2,Rio Negro,3.97661641190515,67031.0,28100.0,939.0,3300.0,1334.0,100704.0,14.2242913561553,46.2401130781274,1189.0,6107.0,92158.0,194.0,4877.0,520.0,86.0,0.0,105131.0
2016,2,Salta,4.74937893532293,79438.0,24719.0,85.0,151.0,539.0,104932.0,7.77081242802712,32.081726025082,2160.0,10123.0,70875.0,18759.0,7129.0,140.0,49.0,0.0,109235.0
2016,2,San Juan,3.48837182942843,48670.0,451.0,770.0,1214.0,908.0,52013.0,6.96499758294645,27.3407815140911,10.0,273.0,57589.0,0.0,0.0,0.0,4.0,0.0,57876.0
2016,2,San Luis,3.50198336917563,11432.0,1063.0,354.0,30.0,377.0,13256.0,2.74873045396768,9.60373385160232,12.0,4.0,13931.0,0.0,0.0,1.0,2.0,0.0,13950.0
2016,2,Santa Cruz,3.50211502760046,15453.0,2722.0,396.0,4996.0,2586.0,26153.0,7.95535776752335,26.7289117253198,244.0,26.0,31995.0,142.0,20.0,0.0,0.0,0.0,32427.0
2016,2,Santa Fe,5.13859853091851,336244.0,219088.0,2981.0,4744.0,1417.0,564474.0,16.48911930902,52.4364772593711,9486.0,67325.0,374960.0,68505.0,60469.0,6509.0,1277.0,0.0,588531.0
