,Fecha,Año,Trimestre,Tot_Vel_Media_DL,Tot_Acc_ADSL,Tot_Acc_CaModem,Tot_Acc_FO,Tot_Acc_Wireless,Tot_Acc_Otros,Total,Periodo,Tot_pntrcion_x_c100_Hoga,Tot_pntrcion_x_c100_Habi,Tot_Acc_rango_0->512_kbps,Tot_Acc_rango_0.512->1_Mbps,Tot_Acc_rango_1->6_Mbps,Tot_Acc_rango_6->10_Mbps,Tot_Acc_rango_10->20_Mbps,Tot_Acc_rango_20->30_Mbps,Tot_Acc_rango_>30_Mbps,Tot_Acc_rango_Otros,Tot_Acc_rango,Tot_B_Ancha_Fija,Tot_DialUp,Tot_DialUp_+_B_Ancha_Fija,Ingresos (miles de pesos),ARPU_x_Tecnología,ARPU_x_Rango_Velo,Tasa_Crec_Acce_x_Tecno,Tasa_Crec_Pntcion_xc100_Hoga,Tasa_Crec_Pntcion_xc100_Habi,Tasa_Crec_Pntcion_xc100_Hoga_YoY,Tasa_Crec_Pntcion_xc100_Habi_YoY,Tasa_Crec_Acc_ADSL,Tasa_Crec_Acc_CaModem,Tasa_Crec_Acc_FO,Tasa_Crec_Acc_Wireless,Tasa_Crec_Acc_Otros,Tasa_Crec_Acc_0->512_kbps,Tasa_Crec_Acc_0.512->1_Mbps,Tasa_Crec_Acc_1->6_Mbps,Tasa_Crec_Acc_6->10_Mbps,Tasa_Crec_Acc_10->20_Mbps,Tasa_Crec_Acc_20->30_Mbps,Tasa_Crec_Acc_>30_Mbps
10,2016-07-01,2016,3,5.9387765869846,3776442,3124855,169898,81455,54300,7206950,Jul-Sept 2016,53.7341862288777,16.5046756740027,20104,294413,4816081,936533,919208,124564,31022,0,7141925,7178340,28610,7206950,6912441.53885665,0.9591354926642546,0.9678681222298819,1.0781226968172444,0.7348498333329545,0.8143748833225252,2.430617101925869,2.831017697729554,-0.14920341557632893,2.9513994132980503,1.2575392757527357,-4.677479754716098,0.0,-54.317396836938734,-23.374047748561374,-4.791952366728273,17.507572164547465,16.9834516690232,68.38206469578382,6.8986905582357
11,2016-10-01,2016,4,6.33738413446842,3722794,3210602,178070,85119,55088,7251673,Oct-Dic 2016,53.9360186642862,16.5640000309732,20724,233398,4673339,971094,1038029,169522,38590,0,7144696,7223128,28545,7251673,7483980.39327901,1.0320350067190027,1.0474875898539295,0.6205537710127029,0.37561271431340104,0.35943970146559223,2.4797817815355545,2.737154250095698,-1.4205964238296258,2.74403132305339,4.809944790403653,4.4981891842121415,0.0,3.0839633903700756,-20.72428866931827,-2.963862111123131,3.6903131016205517,12.92645407785833,36.0922899071963,24.39559022629102
12,2017-01-01,2017,1,6.62407908134137,3708898,3276251,180146,84813,55746,7305854,Ene-Mar 2017,54.1621158241475,16.6445653587914,20653,230159,4584534,975027,1129987,210668,47990,0,7199018,7277314,28540,7305854,8701201.42137,1.1909903238375692,1.2086650458951484,0.7471517262292439,0.41919512314876767,0.4863881168048133,4.468403787338255,4.670939155727063,-0.37326803470726555,2.0447567154072663,1.165833660919863,-0.35949670461354105,0.0,-0.3425979540629222,-1.3877582498564685,-1.9002473392150665,0.40500713628134866,8.858904712681438,24.271775934686943,24.358642135268205
13,2017-04-01,2017,2,7.15995552367739,3723518,3383434,180777,85813,56122,7429664,Abr-Jun 2017,54.9011906598371,16.8829367167329,22366,222766,4416065,990281,1342000,231604,98635,0,7323717,7401134,28530,7429664,9678646.92829,1.302703181232691,1.321548460746094,1.694668412481279,1.3645604948100873,1.4321272607794195,2.922619377414219,3.124880785939297,0.39418716826399647,3.27151369049563,0.3502714464933998,1.179064530201738,0.0,8.294194548007553,-3.2121272685404443,-3.6747246285009556,1.5644694967421415,18.762428240324887,9.937911785368447,105.53240258387164
14,2017-07-01,2017,3,8.33904815764714,3622575,3670221,193964,106443,131740,7724943,Jul-Sept 2017,56.8992214122315,17.5090322340829,19022,217997,4062226,1062810,1592304,353480,245790,0,7553629,7696594,28349,7724943,10065997.86215,1.3030514092013366,1.3326042174099364,3.9743250838799713,3.639321348737262,3.708451484802802,5.890170495692471,6.085285042360491,-2.710957755541936,8.476210855598188,7.294622656643268,24.04064652208873,0.0,-14.951265313422157,-2.1408114344199745,-8.012540576282278,7.324082760347821,18.65156482861401,52.62257992089947,149.1914634764536
15,2017-10-01,2017,4,12.0076260812107,3584311,3818157,211425,155775,100554,7870222,Oct-Dic 2017,57.7823509631833,17.7929770681446,15041,221474,3773159,1005545,1730353,631946,337559,155145,7870222,7842778,27444,7870222,11226127.38858,1.426405429043806,1.426405429043806,1.8806481808344735,1.5520942625094614,1.621704902164605,7.131287021457425,7.419566740360562,-1.0562652257027116,4.030710957187591,9.002185972654718,46.34593162537696,0.0,-20.92839869624645,1.5949760776524449,-7.115975329782243,-5.388075008703343,8.669764065153387,78.77843159443249,37.336344033524554
16,2018-01-01,2018,1,13.221339833489,3574294,3981129,217460,165300,98870,8037053,Ene-Mar 2018,58.82,18.12,7309,215406,3272724,976956,2068087,862010,397977,236584,8037053,8009981,27072,8037053,13171459.2308934,1.638841902733925,1.638841902733925,2.1197750203234422,1.7957888862601883,1.8379326326502168,8.599893310991817,8.86436268778445,-0.2794679367945471,4.268342029937481,2.8544401087856213,6.114588348579683,52.492184730413484,-51.40615650555149,-2.7398249907438346,-13.263024431252433,-2.8431348174373103,19.518213913577174,36.40564225424324,17.898500706543153
17,2018-04-01,2018,2,13.8495399422441,3557216,4038141,226285,194267,94535,8110444,Abr-Jun 2018,59.1620687879326,18.24,5972,219467,3316868,979416,1905839,1000036,444391,238455,8110444,8083533,26911,8110444,14319467.4607138,1.7655590077083079,1.7655590077083079,0.9131580941422185,0.5815518325953702,0.6622516556291249,7.7609940274256,8.03807599374637,-0.4778006509817043,1.4320560825836088,4.0582176032373765,17.52389594676346,0.7908396172184087,-18.292516076070598,1.885277104630326,1.3488457932902378,0.2518025376782578,-7.8453179194105465,16.012111228408024,11.662483007812009
18,2018-07-01,2018,3,15.36,3521447,4238171,247366,246181,93870,8347035,Jul-Sept 2018,60.69,18.73,5675,220589,3401277,859413,1607137,1571692,524777,156475,8347035,8320223,26812,8347035,15410980.692583,1.846282026202478,1.846282026202478,2.917115265206196,2.582619646963826,2.686403508771941,6.662267942656953,6.973359518639636,-1.0055335408364294,4.953516977242746,9.31612789181784,26.723015231614223,-34.37965234530624,-4.973208305425318,0.5112385916789313,2.544840494104679,-12.252505574750668,-15.67299231467086,57.16354211248395,18.089025205280933
19,2018-10-01,2018,4,15.95,3329027,4313831,388013,264299,178485,8473655,Oct-Dic 2018,61.4158072343577,18.97,138740,201196,3337982,882388,1472634,1688748,599579,152388,8473655,8451841,21814,8473655,16637686.5890096,1.9634604652903145,1.9634604652903145,1.5169458376537297,1.1959255797622386,1.2813667912439852,6.288176598230664,6.615098346654216,-5.464231039115455,1.7852040420266198,56.85785435346814,7.359625641296444,-2.6119188368749002,2344.7577092511015,-8.791462856262099,-1.8609187078853031,2.6733363353824062,-8.369106056297628,7.447769664794375,14.254054579373715
